id,comment,rating,Вопрос не решен,Вопрос решен,Не понравилось качество услуги,Не понравился результат услуги,Понравилась работа сотрудников,Понравилась скорость работы,Понравилось качество услуги,Понравился результат услуги,Претензии и предложения
4226715,спасибо,5,0,1,0,0,0,0,0,0,0
3939350,"оперативно сделали, спасибо",5,0,1,0,0,0,1,0,0,0
3935129,"Спасибо, большое!",5,0,1,0,0,0,0,0,0,0
4185701,"спасибо , все сделал мастер",5,0,1,0,0,0,0,0,0,0
3909398,спасибо специалисту. ,5,0,0,0,0,1,0,0,0,0
3903741,Спасибо большое! Заявка выполнена быстро и качественно!,5,0,1,0,0,0,1,1,0,0
3912199,Спасибо огромное менеджеру по страхованию Евгении Гущиной за помощь в оформлении страховки!!!! Настоящий профессионал своего дела!!! Исчерпывающе ответила на все интересующие вопросы!!!! ,5,0,0,0,0,1,0,1,1,0
3887844,"заявка выполнена, спасибо.",5,0,1,0,0,0,0,0,0,0
3928888,спасибо за быстрое решение вопроса! ,5,0,1,0,0,0,1,0,0,0
4225626,"очень оперативно решили вопрос, спасибо!",5,0,1,0,0,0,1,0,0,0
3913971,Очень быстро и вежливо)),5,0,0,0,0,0,1,1,0,0
3914351,Спасибо Большое! Всё сделано супер!,5,0,1,0,0,0,0,1,1,0
4120812,прошу отремонтировать розетку. доступ предоставлен.,5,1,0,0,0,0,0,0,0,0
3895064,"спасибо, быстро и качественно.",5,0,1,0,0,0,1,1,0,0
3933004,супер оперативно ,5,0,0,0,0,0,1,0,0,0
4153150,нормально,5,0,0,0,0,0,0,0,1,0
3866867,все сделали быстро. спасибо ,5,0,1,0,0,0,1,0,0,0
3940395,"спасибо что поставили, теперь ждем отопления чтоб понять работает или нет.",5,0,1,0,0,0,0,0,0,0
4191673,"все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.",5,0,1,0,0,0,0,1,1,0
4203344,"спасибо, два дня у магазина ничего нет, стеллажей и мусора",5,0,1,0,0,0,0,0,0,0
3940842,Быстро устранили👍🏻,5,0,1,0,0,0,1,0,0,0
3922516,спасибо огромное за быстрое решение моей заявки! 👍,5,0,1,0,0,0,1,0,0,0
4219996,благодарю! вопрос был оперативно решен,5,0,1,0,0,0,1,0,0,0
4219364,"хоть фото не этого места, но подтверждаю что работа выполнена и главное выполнена оперативно.",5,0,1,0,0,0,1,0,0,0
4001432,жду появления счетчика в лк,5,0,0,0,0,0,0,0,0,1
3948185,"Быстро приехал мастер , составили акт .",5,0,0,0,0,0,1,0,0,0
3850118,спасибо за  быстрый ответ!,1,0,0,0,0,0,1,0,0,0
3890303,спасибо,5,0,1,0,0,0,0,0,0,0
3923395,"Сергей Анатольевич, мастер своего дела. Выполнил работу быстро и качественно, спасибо.",5,0,1,0,0,1,1,1,1,0
3927165,Спасибо ,5,0,1,0,0,0,0,0,0,0
3946880,Оперативно,5,0,0,0,0,0,1,0,0,0
3948623,Супер,5,0,0,0,0,0,0,0,1,0
4201195,"работа выполнена на 5+.      но лампочки очень не качественные, часто меняют ((",5,0,1,1,0,0,0,0,1,0
3944042,Спасибо,5,0,1,0,0,0,0,0,0,0
3919084,Самый вежливый работник ,5,0,0,0,0,1,0,0,0,0
3914918,"быстро, эффективно!",5,0,0,0,0,0,1,1,1,0
3906752,"спасибо большое, жаль, что там уже опять намусорили(",5,0,1,0,0,0,0,0,0,0
3929881,быстро понятно спасибо,5,0,0,0,0,0,1,1,0,0
3892632,"Благодарим, очень оперативно!",5,0,0,0,0,0,1,0,0,0
4173423,"проблема решена, но после повторных заявок",5,0,1,0,0,0,0,0,0,0
3925426,спасибо за оперативность,5,0,0,0,0,0,1,0,0,0
4194676,спасибо! очень помогли! отличный сантехник,5,0,1,0,0,1,0,0,0,0
4212014,"отличный мастер, благодарю за выполненную работу!",5,0,1,0,0,1,0,0,1,0
4209833,спасибо большое.  очень оперативно решили вопрос.,5,0,1,0,0,0,1,0,0,0
4186029,всё хорошо,5,0,0,0,0,0,0,0,1,0
4190112,"спасибо , быстро отреагировали!",5,0,0,0,0,0,1,0,0,0
3895561,Спасибо ,5,0,1,0,0,0,0,0,0,0
4231596,спасибо!,5,0,1,0,0,0,0,0,0,0
4174773,норм,5,0,0,0,0,0,0,0,1,0
3898925,спасибо,5,0,1,0,0,0,0,0,0,0
3936898,"Спасибо, Валерию! Все исправил, теперь дома тишина и спокойствие☺️",5,0,1,0,0,1,0,0,1,0
3856028,свершилось,1,0,0,0,0,0,0,0,0,1
3925459,замечательный шутро и быстро сделали Молодец 👍,5,0,1,0,0,0,1,0,0,0
4218253,прогресс,5,0,0,0,0,0,0,1,0,0
4226500,👍👍👍,5,0,0,0,0,0,0,0,1,0
4215731,спасибо оперативно починили 👍,5,0,1,0,0,0,1,0,0,0
3938886,Спасибо за работу 🤝 ,5,0,1,0,0,0,0,0,1,0
3917445,"Большое спасибо, очень внимательно и клиентоориентированность на высшем уровне",5,0,1,0,0,0,0,1,1,0
3902558,Молодцы!,5,0,0,0,0,1,0,0,0,0
4002128,сделали,5,0,1,0,0,0,0,0,0,0
3876790,спасибо,5,0,1,0,0,0,0,0,0,0
3917634,Отличное обслуживание.,5,0,0,0,0,0,0,1,1,0
3930838,супер оперативно,5,0,0,0,0,0,1,0,0,0
4186021,спасибо!,5,0,1,0,0,0,0,0,0,0
3797804,"Спасибо, пришли все поменяли за 10 минут",5,0,1,0,0,1,1,0,0,0
4201832,забрал очки,5,0,1,0,0,0,0,0,0,0
3883658,Отлично! Все выполнили как и обещали! ,5,0,1,0,0,0,0,0,1,0
4210956,проблема пока не решена. рано оценивать,5,1,0,0,0,0,0,0,0,0
4188688,"оперативно, качественно и доброжелательно!",5,0,0,0,0,0,1,1,1,0
4190065,спасибо!,5,0,1,0,0,0,0,0,0,0
4212816,да выполнена. благодарю за оперативность 👍,5,0,1,0,0,0,1,0,0,0
4219427,"за оперативность, спасибо большое",5,0,0,0,0,0,1,0,0,0
3904421,"Благодарю, помогли, а то до Вас никто не мог решить эту проблему, еще раз спасибо)",5,0,1,0,0,0,0,1,1,0
4207126,быстро,5,0,0,0,0,0,1,0,0,0
3942447,Исправлено ,5,0,0,0,0,0,0,0,1,0
4220791,спасибо большое,5,0,1,0,0,0,0,0,0,0
3932459,"Молодцы, спасибо",5,0,1,0,0,0,0,0,0,0
3890030,"Спасибо большое, что починили домофон.",5,0,1,0,0,0,0,0,0,0
4236262,большое спасибо! очень оперативно!,5,0,0,0,0,0,1,0,0,0
4204456,оперативно ответили,5,0,0,0,0,0,1,0,0,0
2945792,спасибо,5,0,1,0,0,0,0,0,0,0
4213020,все понятно,5,0,1,0,0,0,0,0,0,0
3933243,"очень быстро отреагировали..посмотрим ,как дальше будет..",5,0,0,0,0,0,1,0,0,0
3945765,Очень оперативно!,5,0,0,0,0,0,1,0,0,0
3901987,"Поприветствовали, предложили присесть. Всё быстро оформили. Спасибо.",5,0,0,0,0,0,1,1,0,0
4197318,спасибо!,5,0,1,0,0,0,0,0,0,0
3926005,Спасибо,5,0,1,0,0,0,0,0,0,0
4233304,спасибо за консультацию,5,0,0,0,0,0,0,0,1,0
3930387,грамотный специалист.,5,0,0,0,0,1,0,0,0,0
4202998,"отлично, быстро",5,0,0,0,0,0,1,0,1,0
4218747,ответ получен на один вопрос из двух. второй вопрос просто проигнорирован,5,1,0,0,0,0,0,0,0,0
4226052,молодцы,5,0,0,0,0,0,0,0,1,0
4233875,спасибо 🤝,5,0,1,0,0,0,0,0,0,0
3901168,Быстро и чётко,5,0,0,0,0,0,1,1,0,0
3884514,спасибо,5,0,1,0,0,0,0,0,0,0
4227554,"оценка за оперативность — отлично, за уборку — хорошо. спасибо!",5,0,0,1,0,0,1,0,0,0
3905720,"лучший мастер на свете, нужно ему выдать премию",5,0,0,0,0,1,0,0,0,0
4185464,"спасибо,  очень оперативно",5,0,0,0,0,0,1,0,0,0
4210386,всё замечательно,5,0,0,0,0,0,0,0,1,0
3952001,Оперативно,5,0,0,0,0,0,1,0,0,0
4198125,"у меня перепутаны счетчики на электричество и мне начислено за другую квартиру, акт сделали, просьба сделать перерасчет с самого начала периода",5,0,0,0,0,0,0,0,0,1
4232114,быстро и оперативно. спасибо!,5,0,0,0,0,0,1,0,0,0
3953284,Спасибо за оперативность !!!,5,0,0,0,0,0,1,0,0,0
3691620,Спасибо ,5,0,1,0,0,0,0,0,0,0
4135758,"проблему с течью воды устранили,но смеситель мне не заменили!",5,0,1,1,1,0,0,0,0,0
3898572,"Очень быстро, качественно. Спасибо! 🤝",5,0,1,0,0,0,1,1,0,0
4223272,ремонтные работы по данной заявке выполнены в полном объеме и в кратчайшие сроки.,5,0,0,0,0,0,1,0,1,0
3381812,Благодарю за оперативное решение проблемы ! ,5,0,1,0,0,1,1,0,0,0
3930866,быстро умтранили,5,0,0,0,0,0,1,0,0,0
3874941,Спасибо!,5,0,1,0,0,0,0,0,0,0
3951702,Быстро !,5,0,0,0,0,0,1,0,0,0
3894439,спасибо! ,5,0,1,0,0,0,0,0,0,0
3929919,Ок. ,5,0,1,0,0,0,0,0,0,0
4233871,спасибо,5,0,1,0,0,0,0,0,0,0
3894947,Спасибо!,5,0,1,0,0,0,0,0,0,0
4188867,вот это скорость выполнения заявки 🔥 вот это я понимаю! в пример всем остальным! спасибо большое! 👍🏽👏🏽,5,0,1,0,0,0,1,0,0,0
3891740,спасибо!,5,0,1,0,0,0,0,0,0,0
3165822,отрегулировать дверь замки . для должного открывания -закрывания,5,0,0,0,1,0,0,0,0,0
3907127,Спасибо ,5,0,1,0,0,0,0,0,0,0
4234406,"спасибо , антону, за грамотность в своей работе!",5,0,0,0,0,1,0,0,1,0
3891850,да все верно. спасибо,5,0,1,0,0,0,0,0,0,0
4202115,очень быстро решили вопрос! от вызова электрика по замене ламп в коридоре до устранения неисправности прошло минут 30. неожиданно и приятно!,5,0,1,0,0,0,1,0,0,0
4199353,оперативно устранили протечку.,5,0,1,0,0,0,1,0,0,0
3890486,Супер,5,0,0,0,0,0,0,1,1,0
4174851,"оперативно, благодарю",5,0,0,0,0,0,1,0,0,0
3896735,"Парни (установщики) отработали на 5+, а вот упаковка не очень , тк не полный комплект фурнитуры (отсутствовали в комплекте нижняя ответка, пришлось колхозить и отпиливать кусок от старой ответки, а также шурупы отсутствовали)",5,0,0,1,0,1,0,0,0,0
3887525,спасибо большое,5,0,1,0,0,0,0,0,0,0
4208370,большое спасибо! какие вы молодцы!,5,0,0,0,0,1,0,0,0,0
3883549,Супер! Спасибо!,5,0,1,0,0,0,0,0,1,0
4192425,все работает,5,0,1,0,0,0,0,0,0,0
4214989,спасибо,5,0,1,0,0,0,0,0,0,0
4161837,плесень не устранена. просьба устранить.,5,0,0,0,1,0,0,0,0,1
3937078,"Спасибо , оперативно и качественно",5,0,0,0,0,0,1,1,0,0
4224033,"мастер отключил колонку оповещения от сети, пищать перестала , но и оповещать не будет",5,0,1,1,1,0,0,0,0,0
3896945,"Благодарю за обратную связь. За возможность добавить необходимый документ в ЛК приложения и тем самым решить вопрос, не посещая клиентский офис. При звонке было вежливое, доброжелательное отношение.",5,0,1,0,0,1,0,0,0,0
4191610,сделали все быстро,5,0,1,0,0,0,1,0,0,0
4208679,"какой гарантийный период у водопроводной системы, которая зашита внутри стен?",5,1,0,0,0,0,0,0,0,0
3929549,"Оказалось, что это не авария, а нюансы системы водоснабжения и отопления.Всё подробно объяснили, спасибо!)",5,0,0,0,0,0,0,1,0,0
4190375,спасибо,5,0,1,0,0,0,0,0,0,0
3866829,Спасибо за своевременное выполнение заявки...,5,0,1,0,0,0,0,0,0,0
4209446,"устранили, но некачественно. сказано было, что сама розетка мешается панелями, но ни о какой замене речи и не шло",5,0,1,1,1,0,0,0,0,0
3953593,Спасибо!,5,0,1,0,0,0,0,0,0,0
4214081,"фасад очистили, а виновника искать не стали",5,0,1,1,0,0,0,0,0,1
4194964,"мастер пришел вовремя, поменял и опломбировал счётчик, всё отлично",5,0,0,0,0,0,0,0,1,0
3937325,"специалисты приехали быстро, спустили грузовой застрявший лифт на 1 этаж, освободили человека. большое спасибо",5,0,1,0,0,1,1,1,1,0
4203276,теперь всё в порядке. повторное начисление убрали. спасибо!,5,0,1,0,0,0,0,0,1,0
4204797,супер,5,0,0,0,0,0,0,0,1,0
4220372,спасибо за оперативность за быструю обратную связь,5,0,0,0,0,0,1,0,0,0
3911514,Спасибо большое! Проблема была решена очень быстро!,5,0,1,0,0,0,1,0,0,0
4167083,спасибо за решение проблемы!,5,0,1,0,0,0,0,0,0,0
4213959,"очень благодарна, компетентному сотруднику и грамотному разъяснению моего вопроса!",5,0,1,0,0,1,0,1,0,0
3951201,Ребята молодцы!,5,0,0,0,0,1,0,0,0,0
3791959,спасибо. все прошло очень хорошо,5,0,1,0,0,0,0,0,1,0
3928825,отличная работа,5,0,0,0,0,0,0,0,1,0
4190280,все быстро и хорошо,5,0,0,0,0,0,1,1,1,0
3943634,Огромное спасибо сантехнику Геннадию за качественно оказанную услугу и профессионализм. Приятно иметь дело с такими людьми.,5,0,1,0,0,1,0,1,1,0
4203767,прошу убрать демонтированное окно из подъезда. три месяца стоит.,5,1,0,0,0,0,0,0,0,1
4228457,"спасибо мастеру, все быстро сделал",5,0,1,0,0,1,1,0,0,0
3908733,Спасибо,5,0,1,0,0,0,0,0,0,0
4216092,"отрегулировали оперативно, вопрос решён. но очень дорого, когда регулировка равна половине стоимости регулятора давления воды.",5,0,1,0,0,0,1,0,0,0
4226175,оперативно отреагировали быстро сделали спасибо,5,0,1,0,0,0,1,0,0,0
3896870,Сразу бы так,5,0,1,0,0,0,0,0,0,0
3898232,да открыла спасибо,5,0,1,0,0,0,0,0,0,0
2945792,спасибо,5,0,1,0,0,0,0,0,0,0
4213472,"ребята молодцы, спасибо огромное , все устранили 🙏",5,0,1,0,0,1,0,0,0,0
4127356,211 уборку провели,5,0,1,0,0,0,0,0,0,0
3952062,Оперативно и качественно ,5,0,0,0,0,0,1,1,1,0
4073378,не  горят,5,0,0,0,1,0,0,0,0,0
4206882,"все отлично, спасибо большое 👍",5,0,0,0,0,0,0,0,1,0
3947984,быстро отключили пожарную вытяжку,5,0,0,0,0,0,1,0,0,0
4197612,"инженер сказал показания передаются автоматически, почему в квитанциях начисления по электроэнергии по нормативам?",5,1,0,0,0,0,0,0,0,1
4227944,слишком часто ломаются лифты!,5,0,0,0,0,0,0,0,0,1
4216360,"сделано, спасибо",5,0,1,0,0,0,0,0,0,0
4180924,оперативно устранили проблему. вежливый мастер. все чётко и по делу! спасибо,5,0,0,0,0,1,1,1,1,0
4234317,вопрос не решен!,5,1,0,0,0,0,0,0,0,0
4231026,"да, спасибо! дверь починили.",5,0,1,0,0,0,0,0,1,0
4192664,"надеюсь, что закрепили, а не просто втолкнули назад. проверю вечером",5,0,0,1,0,0,0,0,0,0
3893860,"Спасибо большое,всех благ и процветание вашей компании",5,0,1,0,0,0,0,0,0,1
4150415,большое спасибо за решение проблемы,5,0,1,0,0,0,0,0,0,0
4215068,спасибо большое,5,0,1,0,0,0,0,0,0,0
4218607,больше спасибо!всё работает.,5,0,0,0,0,0,0,0,1,0
3938558,"Мастер достаточно быстро решил наш вопрос. Надо было повернуть направление регулятора температуры на батарее отопления в другую сторону. После выполнения работы аккуратно все протер,что приятно. Большое спасибо!",5,0,0,0,0,0,1,1,1,0
3942907,Молодцы,4,0,0,0,0,0,0,0,1,0
4204413,"на мою просьбу быстро отреагировали, позвонили и быстро решили проблему",5,0,1,0,0,0,1,0,0,0
4220012,"долго ехали, сигнализация орала несколько часов. невозможно нормально работать и жить, когда под ухом без перерыва несколько часов голосит сигнализация",5,0,1,1,0,0,0,0,0,1
3903798,Огромное спасибо ,5,0,1,0,0,0,0,0,0,0
4214387,"огромное спасибо , мастеру за профессионализм",5,0,0,0,0,1,0,1,0,0
3881432,Спасибо!,5,0,1,0,0,0,0,0,0,0
3950351,Спасибо,5,0,1,0,0,0,0,0,0,0
4187529,спасибо огромное!!! всё профессионально,5,0,0,0,0,0,0,1,1,0
3942634,"Оперативно решили вопрос, спасибо.",5,0,1,0,0,0,1,0,0,0
4230424,счёт на 500 р все ещё в личном кабинете,5,1,0,0,0,0,0,0,0,0
3896191,Спасибо большое всё решили быстро!,5,0,1,0,0,0,1,0,0,0
3893074,"Оперативно, внимательно, вежливо. Спасибо.",5,0,1,0,0,0,1,0,0,0
3917220,все очень быстро и качественно сделал сантехник Сергей!,5,0,1,0,0,1,1,1,1,0
3910865,Спасибо за помощь,5,0,1,0,0,0,0,0,0,0
4185499,"спасибо, все сделали от начала заявки до регулировки батареи за 40 минут. очень толковый работник пришел",5,0,1,0,0,1,1,1,1,0
3910685,"Да, подтверждаю ! Вчера вечером обнаружила что устранено. Спасибо",5,0,1,0,0,0,0,0,0,0
3932946,"Мастер пришел на следующий день и ответил на все вопросы, выдал рекомендации по устранению проблемы. Спасибо!",5,0,1,0,0,1,1,1,1,0
3898819,Спасибо за консультацию!,5,0,0,0,0,1,0,0,0,0
4203698,все отлично! спасибо ук и лично борису,5,0,1,0,0,1,0,0,0,0
4219378,электрик все отлично объяснил и помог устранить проблему. очень профессионально. молодец.,5,0,1,0,0,1,0,1,1,0
4199634,очень вежливый и внимательный мастер. все выяснил и починил !,5,0,0,0,0,1,0,1,1,0
3921711,Благодарю! ,5,0,1,0,0,0,0,0,0,0
4228411,оперативно и быстро! супер всегда бы так,5,0,0,0,0,0,1,0,0,0
4233035,"оперативно пришли, выполнили осмотр, составили акт! на все интересующие вопросы ответили. благодарю!",5,0,0,0,0,0,1,0,1,0
3906976,"Спасибо большое за оперативность,мир и процветание вашей компании Самолет!",5,0,0,0,0,0,1,0,1,0
3941055,отличный специалист Максим Луговой,5,0,0,0,0,1,0,0,0,0
4198390,не пойму что делать далее,5,1,0,0,0,0,0,0,0,0
3933121,Спасибо большое за оперативность ,5,0,0,0,0,0,1,0,0,0
4188302,протечки устранена.спасибо,5,0,1,0,0,0,0,0,0,0
3924836,Претензий нет,5,0,1,0,0,0,0,0,0,0
4176486,"все быстро и оперативно, спасибо!",5,0,0,0,0,0,1,0,0,0
4216923,"все отлично, спасибо",5,0,1,0,0,1,1,1,1,0
4184221,спасибо,5,0,1,0,0,0,0,0,0,0
3945682,спасибо,5,0,1,0,0,0,0,0,0,0
3909630,спасибо ,5,0,1,0,0,0,0,0,0,0
3927634,"Дана консультация, жду решения",5,0,0,0,0,0,0,1,0,0
3906048,"Большое спасибо электрику! Ситуация была не из простых, но он обнаружил проблему и смог ее решить",5,0,1,0,0,1,0,1,1,0
4174552,не могу найти как открыть новую,5,1,0,0,0,0,0,0,0,0
3901182,Всё хорошо,5,0,1,0,0,1,1,1,1,0
3910977,Добрый день. Спасибо за разъяснение. Всего вам хорошего.,5,0,1,0,0,0,0,1,0,0
4221917,"спасибо, очень быстро решили вопрос по заявке!",5,0,1,0,0,0,1,0,0,0
3911957,"очень оперативно, благодарю",5,0,0,0,0,0,1,0,0,0
3914220,Спасибо за оперативность ,5,0,0,0,0,0,1,0,0,0
4183229,спасибо))),5,0,1,0,0,0,0,0,0,0
4195981,"приложение нужно дорабатывать ,сами пишите что зачисляются до 5 дней, сами просите оплатить до 20 января, а у самих нет никаких данных о поступлении, уже и выписку приложила ,все без изменений",5,0,0,0,1,0,0,0,0,1
4229497,спасибо большое ! оперативно помогли решить вопрос .,5,0,1,0,0,0,1,0,0,0
3914367,Комод убран. Большое спасибо за оперативное решение,5,0,1,0,0,0,1,0,1,0
3936999,"Лифт работает,,спасибо.",5,0,0,0,0,0,0,0,1,0
4226672,спасибо за оперативность.,5,0,0,0,0,0,1,0,0,0
3924313,все быстро и оперативно,5,0,0,0,0,0,1,0,0,0
3814594,все хорошо,5,0,0,0,0,0,0,0,1,0
4187020,спасибо!,5,0,1,0,0,0,0,0,0,0
3935268,Большое спасибо я! Оперативно все сделали!,5,0,1,0,0,0,1,0,0,0
4203048,спасибо!,5,0,1,0,0,0,0,0,0,0
4221918,благодарю!,5,0,1,0,0,0,0,0,0,0
3929557,"Спасибо. Отличная работа, прекрасный коллектив",5,0,1,0,0,1,0,0,1,0
3887616,Надолго ли(,2,0,0,1,0,0,0,0,0,0
3909863,"Очень приятный менеджер консультант , которая всё правильно и подробно объясняет.",5,0,0,0,0,1,0,1,0,0
3627490,спасибо управляющей компании за то что  прислали грамотного специалиста и быстро отреагировали на заявку ,5,0,0,0,0,1,1,0,0,0
4236529,👍👍👍,5,0,0,0,0,0,0,0,1,0
4217792,спасибо за оперативность ❤️,5,0,0,0,0,0,1,0,0,0
3941762,"Проблема устранена, достаточно оперативно",5,0,1,0,0,0,1,0,0,0
4204655,большое спасибо!,5,0,1,0,0,0,0,0,0,0
3931695,Благодарю за помощь!,5,0,1,0,0,0,0,0,0,0
4219487,спасибо👍,5,0,1,0,0,0,0,0,0,0
3942701,Благодарю ,5,0,1,0,0,0,0,0,0,0
4182196,спасибо,5,0,1,0,0,0,0,0,0,0
3928090,Лучший специалист! Спасибо ,5,0,0,0,0,1,0,0,0,0
4224172,отлично,5,0,0,0,0,0,0,0,1,0
4213825,все исправили. спасибо,5,0,1,0,0,0,0,0,0,0
4199310,спасибо большое за оперативность,5,0,0,0,0,0,1,0,0,0
4171777,в приложении не обновился номер нового счетчика по горячему водоснабжению. можете перепроверить информацию?,5,0,0,0,0,0,0,0,0,1
3913664,Спасибо!,5,0,1,0,0,0,0,0,0,0
4141910,спасибо,5,0,1,0,0,0,0,0,0,0
3916430,спасибо,5,0,1,0,0,0,0,0,0,0
4229267,спасибо),5,0,1,0,0,0,0,0,0,0
3901356,"Все отлично,позвонили,ответ предоставили",5,0,1,0,0,1,1,1,1,0
4228491,"быстро решили проблему , электрики пришли почти сразу после заявки , спасибо, большое",5,0,1,0,0,0,1,0,0,0
4194408,заявка выполнена,5,0,1,0,0,0,0,0,0,0
4197246,спасибо за оперативность!,5,0,0,0,0,0,1,0,0,0
4167943,"спасибо, хоть и очень не оперативно, заявка выполнена",5,0,1,0,0,0,0,0,0,1
3941548,супер-быстро помогли. по телефону помогли все решить. отлично!,5,0,1,0,0,0,1,0,1,0
3912201,спасибо большое,5,0,1,0,0,0,0,0,0,0
3890275,отличная работа. теперь дверь закрывается плавно. спасибо. ,5,0,1,0,0,0,0,1,1,0
3897252,подсказали куда обратиться для решения вопроса,5,0,1,0,0,0,0,1,0,0
3891188,спасибо за оперативность,5,0,0,0,0,0,1,0,0,0
4191921,спасибо большое,5,0,1,0,0,0,0,0,0,0
3935483,Быстро отреагировали. Пятерка!👍 Спасибо.,5,0,1,0,0,0,1,0,0,0
4203243,спасибо,5,0,1,0,0,0,0,0,0,0
4232957,мастер молодец . быстро и все качественно сделал,5,0,1,0,0,0,1,1,1,0
3770102,Спасибо!,5,0,1,0,0,0,0,0,1,0
3938788,Супер!!!,5,0,0,0,0,0,0,0,1,0
3859780,"спасибо, Вам, среагировали оперативно/быстро, а так же всё время были на связи🤝",5,0,0,0,0,0,1,0,0,0
4202169,спасибо) быстро сделали ключи👍,5,0,0,0,0,0,1,0,0,0
3953612,Спасибо за оперативность 🤝,5,0,0,0,0,0,1,0,0,0
3834081,"Проблема решена, ручки на окна поставили.Спасибо за обратную связь!",5,0,1,0,0,0,0,0,0,0
3850021,спасибо! ,5,0,1,0,0,0,0,0,0,0
3904489,"Очень оперативно менеджер связался, ответил на вопросы и отправил необходимые документы. Благодарю!",5,0,1,0,0,1,1,0,1,0
4217747,спасибо!,5,0,1,0,0,0,0,0,0,0
3820641,выполнена,5,0,1,0,0,0,0,0,0,0
4164480,"добрый день, я просил составить заявку по уборке лестничного марша. по поводу уборки в коридорах у меня пока нет претензий. прошу навести порядок на лестничном марше",5,0,0,0,1,0,0,0,0,1
3903666,"спасибо, проблема была решена",5,0,1,0,0,0,0,0,0,0
4178205,"спасибо, теперь всё работает.",5,0,1,0,0,0,0,0,1,0
3911963,спасибо,5,0,1,0,0,0,0,0,0,0
3897003,Ну устранено,1,0,1,1,1,0,0,0,0,0
3936508,спасибо за быстрое устранение проблемы ,5,0,1,0,0,0,1,0,0,0
4202354,"молодцы, доволен сантехниками",5,0,0,0,0,1,0,0,1,0
3941956,Спасибо! ,5,0,1,0,0,0,0,0,0,0
4151170,долг за водоотвод не снят. подтверждающий документ не выслан.,5,1,0,0,0,0,0,0,0,1
3923890,в лучшем виде ,5,0,0,0,0,0,0,0,1,0
4233905,спасибо!),5,0,1,0,0,0,0,0,0,0
4186341,все сделали,5,0,1,0,0,0,0,0,0,0
3887832,Спасибо!,5,0,1,0,0,0,0,0,0,0
2991660,всё сделано хорошо,5,0,0,0,0,0,0,1,1,0
3892910,"спасибо, что решили проблему оперативно",5,0,1,0,0,0,1,0,0,0
4220445,"здравствуйте, когда будет видна оплата? платили по реквизитам",5,0,0,0,0,0,0,0,0,1
4183452,засор устранили,5,0,1,0,0,0,0,0,0,0
4214605,общий корридор на площадке 3 этажа не убран.есть камера видеонаблюдения,5,1,0,1,1,0,0,0,0,1
4205497,быстрое реагирование,5,0,0,0,0,0,1,0,0,0
4198998,"быстро обработали заявку,и быстро пришли слесари",5,0,0,0,0,0,1,0,0,0
3935491,Огромное спасибо ,5,0,1,0,0,0,0,0,0,0
4219512,спасибо за оперативный ответ!,5,0,0,0,0,0,1,0,0,0
3945243,"небольшая неточность в консультации- нужно набрать код от домофона и нажать""колокольчик""на панели, иначе в домашний подъезд не пропускают ;)",4,0,1,1,0,0,0,0,0,0
4186063,спасибо большое. все быстро починили.,5,0,1,0,0,0,1,0,0,0
4229707,"прильи быстро, спасибо",5,0,0,0,0,0,1,0,0,0
3953818,"Сантехник объяснил причину проблемы, что для хорошего напора воды нужно менять на смеситель с 40 картриджем, теперь понятно! Спасибо!",5,0,1,0,0,0,0,1,1,0
3584536,Спасибо за обновление покраски стен,5,0,0,0,0,0,0,1,1,0
3892659,"Быстро, мастеру большое спасибо",5,0,0,0,0,1,1,0,0,0
3904810,Отлично,5,0,1,0,0,1,1,1,1,0
4029610,"прошу исключить услугу""обслуживание систем безопасности""из квитанции. услуга домофона/видео для кладовой невозможна. в кладовую позвонить нельзя.",5,0,0,0,0,0,0,0,0,1
4201149,"спасибо, все отлично!",5,0,1,0,0,1,1,1,1,0
3940352,спасибо,5,0,1,0,0,0,0,0,0,0
3695420,Решили мой вопрос. Спасибо! ,5,0,1,0,0,0,0,0,0,0
3900869,Большое спасибо мастеру!,5,0,0,0,0,1,0,0,0,0
3906922,"Можно было и сразу заявку выполнить. Не забываете что по периметру несколько контейнеров для пакетов. Пакеты кончаются быстро, значит хозяева убирают за собаками.",3,0,0,0,1,0,0,0,0,1
4194591,"заявка выполнена, спасибо за заботу.",5,0,1,0,0,0,0,0,0,0
3933159,"спасибо,отреагировали очень быстро!",5,0,0,0,0,0,1,0,0,0
4182972,"оперативно. спасибо, что не заставили ждать окончания праздников. с новым годом",5,0,1,0,0,0,1,0,0,0
4206104,спасибо,5,0,1,0,0,0,0,0,0,0
4203791,мастер своего дела,5,0,0,0,0,1,0,0,0,0
3934913,"Сантехник очень быстро отключил воду, а сварщик очень быстро и качественно устранил проблему вновь, надеюсь, больше не увидимся",5,0,1,0,0,0,1,1,0,0
3904847,"Спасибо! Услуга оказана очень оперативно, удобный формат. Заказала ключ на выходных, в понедельник все было готово. Сотрудники вежливые и внимательные👍",5,0,0,0,0,1,1,1,0,0
3913316,отлично всё работает ,5,0,1,0,0,0,0,1,1,0
4194537,отлично работает теперь,5,0,0,0,0,0,0,0,1,0
4186128,спасибо за быструю и качественную работу!,5,0,0,0,0,0,1,1,0,0
3945746,"все оперативно, быстро, спасибо!",5,0,0,0,0,0,1,0,0,0
3910060,"всё супер, вопрос решён быстро)",5,0,1,0,0,1,1,1,1,0
4224005,нашли причину,5,0,1,0,0,0,0,0,0,0
